DUTY;ΔP;COKING_RATE;output1;output2;output3;output4;output5;output6;output7;output8;output9;output10;output11;output12;output13;output14;output15;output16;output17;output18;output19;output20;output21;output22;output23;output24;output25;output26;output27;output28;output29;output30;output31;output32;output33;output34;output35;output36;output37;output38;output39;output40;output41;output42;output43;output44;output45;output46;output47
9,4547248;0,32164;1,85152;0,861541;0,1149238;21,1703;0,315653;29,6576;3,87862;0,559721;16,9598;0,404115;3,2927;1,635321;2,00384;4,73028;0,287355;0,0503908;0,954012;0,000817278;0;0;0,309012;0,0724242;0,0205972;0,103561;0,00016365;0,312682;0,170995;5,75481;0,0965437;0;0,471258188;0;0;0;1,98216;0,0735212;0;0;0;0,133243382;0;0;0;0,327246;0,6425011;0,013762851;0,4313756;2,207170138
11,88094749;0,504566;2,70736;0,944031;0,1342922;20,8734;0,49667;32,2515;3,39216;0,731321;16,1655;0,349893;3,75897;1,571016;1,82175;4,06124;0,235479;0,0790901;0,926379;0,000607025;0;0;0,265028;0,0560963;0,0156478;0,0908691;8,11228E-05;0,34069;0,164271;5,51705;0,0804068;0;0,397813893;0;0;0;1,75913;0,0542835;0;0;0;0,101974406;0;0;0;0,274542;0,6479618;0,008995319;0,3674838;2,064312541
11,53141482;0,447527;2,70202;0,947384;0,1405914;21,6385;0,468996;32,0128;3,55178;0,681514;15,5133;0,357201;3,59551;1,447285;1,68227;3,40842;0,198009;0,0774849;0,903964;0,00069263;0;0;0,271835;0,0579151;0,0157659;0,082374;8,14825E-05;0,324295;0,155523;5,98952;0,0871656;0;0,38124549;0;0;0;1,92218;0,0574743;0;0;0;0,102594481;0;0;0;0,299195;0,7487317;0,009343389;0,4249199;2,44410476
10,93171619;0,416694;;0,880491;0,07648117;20,2516;0,38212;30,6276;3,53179;0,667062;17,3811;0,374024;3,6436;1,765861;2,11325;5,33724;0,319102;0,0597318;0,967424;0,000625294;0;0;0,281399;0,0626848;0,0183555;0,1107678;0,000124875;0,341411;0,179881;5,17901;0,0808326;0;0,46107443;0;0;0;1,72483;0,0605765;0;0;0;0,118904034;0;0;0;0,279972;0,554744;0,011086791;0,3493344;1,80591922
12,12348416;0,418106;3,12969;0,992504;0,1317654;23,741;0,458813;28,3593;3,39281;0,824684;14,4977;0,342202;3,22061;1,218461;2,84874;1,82875;0,473129;0,0761278;0,831527;0,000712489;0;0;0,236895;0,0517009;0,0132287;0,1128645;9,22228E-05;0,296025;0,210437;7,21291;0,0811955;0;0,470283467;0;0;0;2,53488;0,0595218;0;0;0;0,127269843;0;0;0;0,442844;0,9323868;0,011384499;0,5852771;3,381996854
12,4785248;0,670554;;0,854742;0,112417;18,6069;0,369351;25,4048;2,8946;0,85841;19,6082;0,347221;3,5578;2,113198;5,18111;7,02499;2,03752;0,0469691;0,97582;0,000442824;0;0;0,243771;0,0583655;0,0183095;0,2532884;0,000250254;0,332603;0,300852;4,16602;0,0631876;0;0,738119899;0;0;0;1,565;0,0636825;0;0;0;0,208598736;0;0;0;0,297027;0,317907;0,017283565;0,2570436;1,104171441
13,23322806;0,616771;2,55033;0,918584;0,1082443;20,4145;0,432276;27,1935;3,06418;0,920244;18,0342;0,347853;3,58768;1,771615;4,30423;4,53125;1,26366;0,0607788;0,961375;0,000517361;0;0;0,239685;0,0545231;0,0156426;0,1946497;0,000157927;0,341973;0,277605;5,22112;0,0673683;0;0,643757326;0;0;0;1,8959;0,0604807;0;0;0;0,171640267;0;0;0;0,350488;0,4868267;0,014422114;0,3534308;1,695619305
13,08239162;0,475818;3,84532;1,04157;0,1330611;23,9681;0,581271;29,6124;3,16821;0,935555;13,6737;0,306364;3,40784;1,132328;2,52919;1,42508;0,351679;0,098933;0,790845;0,000611139;0;0;0,214077;0,0436677;0,01107;0,0943932;5,72826E-05;0,30294;0,195961;7,34093;0,0744869;0;0,406943941;0;0;0;2,45571;0,0497395;0;0;0;0,103837391;0;0;0;0,41396;1,0135995;0,008583994;0,5690342;3,544217108
8,43351776;0,368716;;0,845709;0,0971687;18,7356;0,32654;25,1309;2,8874;0,804867;19,6162;0,344146;3,43805;2,082776;5,22953;7,09021;2,04872;0,0430783;0,977503;0,0004616;0;0;0,243839;0,0580362;0,0187427;0,2478999;0,000270693;0,323752;0,297474;4,28503;0,064455;0;0,749875267;0;0;0;1,64765;0,0660697;0;0;0;0,212579664;0;0;0;0,315284;0,3275169;0,018255325;0,2726405;1,151770749
10,07518995;0,389149;;0,822829;0,0906861;19,9272;0,256146;24,3104;3,3907;0,665512;19,1682;0,405958;3,12563;1,91025;4,95154;6,0183;1,76232;0,0354386;0,979603;0,000663385;0;0;0,278795;0,0711747;0,021757;0,2306521;0,000364163;0,310232;0,286498;5,01695;0,0799677;0;0,785041839;0;0;0;2,02029;0,0834477;0;0;0;0,233391708;0;0;0;0,389388;0,4111427;0,023524928;0,370796;1,565150586
11,49256131;0,478374;;0,809004;0,07315799;19,3127;0,257499;23,9905;3,31081;0,684109;19,6022;0,401442;3,2074;2,02803;5,19264;6,7334;1,98914;0,0347218;0,985509;0,000604394;0;0;0,274735;0,0701869;0,0220956;0,2486488;0,000379671;0,315189;0,29511;4,65545;0,0756352;0;0,802703353;0;0;0;1,86939;0,0806614;0;0;0;0,238390327;0;0;0;0,360969;0,3619428;0,023283108;0,3294821;1,362802193
9,031839392;0,322647;;0,7914;0,0859877;19,827;0,21108;23,3387;3,54177;0,587722;19,4498;0,430356;2,95571;1,942778;5,13053;6,4633;1,91946;0,0291507;0,976671;0,000722779;0;0;0,291794;0,077673;0,0243389;0,2386916;0,000475193;0,299281;0,285746;4,98995;0,0845369;0;0,833966585;0;0;0;2,08467;0,0926374;0;0;0;0,255593769;0;0;0;0,40529;0,3934006;0,02754965;0,3811926;1,551157659
11,47644678;0,506006;2,75167;1,00229;0,128596;21,4064;0,59039;29,5099;2,88477;1,08187;16,4131;0,303954;3,78142;1,531122;3,55213;3,02832;0,79005;0,0889104;0,903273;0,000454532;0;0;0,208583;0,0430438;0,0119787;0,1440746;7,72239E-05;0,35073;0,248069;5,80468;0,0611252;0;0,520353507;0;0;0;1,97113;0,0474583;0;0;0;0,125131418;0;0;0;0,348399;0,6308398;0,009615967;0,3844685;2,093246233
9,882373856;0,345533;2,56271;1,02585;0,1598539;23,5298;0,542525;29,4441;3,12658;0,914234;14,2978;0,309332;3,37644;1,199784;2,76382;1,75214;0,437617;0,0903201;0,820711;0,000608516;0;0;0,216652;0,0447697;0,0117306;0,1041861;6,87901E-05;0,302883;0,205794;7,09768;0,073418;0;0,438187274;0;0;0;2,41896;0,0513908;0;0;0;0,11162707;0;0;0;0,41761;0,9261954;0,00933174;0,5440419;3,233969985
9,264253312;0,29277;1,58404;0,835346;0,0857226;21,3806;0,231177;24,4419;3,74771;0,602866;18,0958;0,435402;2,90586;1,682527;4,41441;4,57639;1,3293;0,034238;0,95163;0,000822307;0;0;0,288713;0,0750901;0,0216747;0,1984248;0,000349806;0,297155;0,267127;5,88707;0,0883603;0;0,744367381;0;0;0;2,3977;0,0890216;0;0;0;0,223196194;0;0;0;0,456562;0,5457677;0,024200527;0,485175;2,158328761
11,78772141;0,45455;3,16919;1,06171;0,1909656;23,8629;0,645442;30,2044;3,03925;0,974394;13,5344;0,291471;3,46053;1,115404;2,47295;1,39003;0,336223;0,108669;0,78423;0,000575673;0;0;0,207107;0,0413626;0,0105432;0,0898058;5,06595E-05;0,301903;0,191506;7,27465;0,0725671;0;0,392103678;0;0;0;2,39183;0,0471479;0;0;0;0,098672519;0;0;0;0,400892;1,0024029;0,007892784;0,5466166;3,449456228
11,44217085;0,540582;;0,919575;0,1356207;20,2042;0,43751;27,2194;2,98385;0,919025;18,1753;0,339825;3,57859;1,793677;4,38294;4,77537;1,32961;0,0605613;0,962418;0,000503344;0;0;0,238435;0,0541527;0,015706;0,1974391;0,000162914;0,33793;0,278077;5,09125;0,0671899;0;0,649531103;0;0;0;1,85167;0,0606767;0;0;0;0,174284932;0;0;0;0,34429;0,4633245;0,014556612;0,3386755;1,604761204
8,66165184;0,237657;1,59387;0,835564;0,0754055;22,2234;0,208758;24,2519;4,00241;0,554296;17,4274;0,456559;2,74133;1,565106;4,12038;3,90612;1,13408;0,0320921;0,924626;0,0009247;0;0;0,29332;0,0777622;0,0218688;0,1825875;0,000352004;0,285224;0,254278;6,38562;0,0925397;0;0,71960855;0;0;0;2,62964;0,0919916;0;0;0;0,218187127;0;0;0;0,495826;0,6331636;0,024689359;0,560897;2,572108491
10,87767856;0,424665;;0,855097;0,1024381;20,5791;0,291212;25,2002;3,4055;0,70758;18,5028;0,398561;3,18012;1,787926;4,58352;5,06953;1,46076;0,0412913;0,970478;0,000679716;0;0;0,27398;0,0681797;0,0199243;0,2097453;0,000288878;0,314144;0,278255;5,38055;0,0806152;0;0,732606998;0;0;0;2,11205;0,0795129;0;0;0;0,213407067;0;0;0;0,402298;0,4771442;0,021072866;0,4043602;1,794986813
12,34223981;0,610371;;0,936852;0,1342801;20,2007;0,482856;27,7507;2,9269;0,981505;18,0058;0,329946;3,68493;1,783613;4,2852;4,57253;1,26199;0,0668359;0,956269;0,000468623;0;0;0,229599;0,0510582;0,0147107;0,1919171;0,000137348;0,346249;0,27674;5,07215;0,063835;0;0,625569633;0;0;0;1,80618;0,0561707;0;0;0;0,163359498;0;0;0;0,332065;0,4697788;0,013086951;0,3286379;1,597372295
13,2844745;0,536122;4,30585;1,09648;0,1412891;23,6084;0,779873;31,2802;2,84694;1,12793;13,2803;0,265174;3,7376;1,104499;2,35644;1,23374;0,288327;0,13311;0,76053;0,000461557;0;0;0,184181;0,0346307;0,00893263;0,0808003;3,27627E-05;0,326282;0,187797;7,13063;0,0625907;0;0,359076246;0;0;0;2,25481;0,0386395;0;0;0;0,081808166;0;0;0;0,365603;1,008412;0,006111716;0,5012121;3,327156636
8,97221936;0,248994;2,01966;0,915314;0,0997585;23,5041;0,295037;26,2686;3,78141;0,649783;15,5726;0,400273;2,87418;1,325601;3,31482;2,48906;0,68236;0,0481084;0,868547;0,000866984;0;0;0,26488;0,0639651;0,0169667;0,1385532;0,00018062;0,281527;0,226156;7,09708;0,0881549;0;0,568707173;0;0;0;2,71143;0,0745404;0;0;0;0,164022659;0;0;0;0,492694;0,8386671;0,016724925;0,6211554;3,244078699
8,8546168;0,331435;;0,868568;0,104271;20,4251;0,310528;25,6513;3,23719;0,745589;18,4951;0,375478;3,2482;1,794324;4,59171;5,13771;1,46305;0,0442284;0,970511;0,000619571;0;0;0,260756;0,0628797;0,0187289;0,2069562;0,000253785;0,316952;0,278367;5,2893;0,0755823;0;0,71380492;0;0;0;2,05099;0,073532;0;0;0;0,202723066;0;0;0;0,38986;0,4685408;0,019189342;0,3853232;1,722805388
8,731394624;0,277101;;0,754466;0,05878117;19,7898;0,166322;22,2225;3,79236;0,512955;19,6962;0,467469;2,78292;1,977788;5,29075;6,83166;2,06492;0,0232168;0,971049;0,000791227;0;0;0,305089;0,0852054;0,0274756;0,2468998;0,000624388;0,29034;0,285218;5,00816;0,088424;0;0,88691609;0;0;0;2,17776;0,102307;0;0;0;0,278690991;0;0;0;0,425255;0,3821761;0,032283344;0,3989339;1,574296377
13,18596374;0,654924;;0,895645;0,1067186;19,6653;0,412956;26,5985;2,99119;0,910774;18,7191;0,347355;3,60626;1,910948;4,65626;5,44271;1,5425;0,0557558;0,973089;0,000480152;0;0;0,240029;0,0555468;0,0164722;0,2178473;0,000185302;0,342253;0,289106;4,77275;0,0647966;0;0,680945898;0;0;0;1,75043;0,0608798;0;0;0;0,184556864;0;0;0;0,326808;0,4111978;0,015274827;0,3097773;1,425632826
10,57894573;0,530996;;0,89146;0,1143617;18,984;0,420679;26,5166;2,80814;0,936761;19,1286;0,32738;3,66026;2,017921;4,90389;6,23628;1,76883;0,055274;0,969868;0,000415084;0;0;0,229124;0,0523968;0,0161736;0,2314212;0,00018625;0,341203;0,294755;4,37016;0,059705;0;0,688730139;0;0;0;1,59698;0,0571869;0;0;0;0,185825484;0;0;0;0,299169;0,3547427;0,014655544;0,2664209;1,200422558
11,1117672;0,493075;;0,847235;0,1206756;19,7858;0,306937;25,0503;3,22595;0,735865;19,0677;0,384275;3,27353;1,913432;4,87638;5,91932;1,71605;0,0414253;0,979539;0,000606195;0;0;0,269521;0,066897;0,0201179;0,2280429;0,000302473;0,31763;0,287316;4,89497;0,0767746;0;0,754766577;0;0;0;1,91296;0,0773841;0;0;0;0,220610836;0;0;0;0,36678;0,4035901;0,020984326;0,3460093;1,490265022
12,9267543;0,51881;2,64336;0,913913;0,1022575;21,4691;0,377562;26,8275;3,33742;0,81746;17,3169;0,373098;3,35367;1,614153;3,98666;3,7433;1,04208;0,055962;0,943477;0,000647639;0;0;0,255726;0,0596908;0,0165119;0,1759818;0,000174267;0,324687;0,26293;5,88129;0,0771471;0;0,632744163;0;0;0;2,1852;0,0683009;0;0;0;0,174402098;0;0;0;0,404075;0,592903;0,016057102;0,4412525;2,155765167
10,41441379;0,347654;2,37725;0,943238;0,1116985;22,7712;0,378289;27,3446;3,43948;0,778366;15,9426;0,366136;3,18835;1,396291;3,42246;2,69016;0,725856;0,0600848;0,891857;0,000719877;0;0;0,25018;0,0572038;0,0153371;0,1424929;0,000140793;0,304843;0,236167;6,66633;0,0807538;0;0,55946595;0;0;0;2,45184;0,0663724;0;0;0;0,153480125;0;0;0;0,444553;0,7630663;0,014394314;0,5353163;2,806636773
11,2976239;0,493114;2,56082;1,01047;0,1640109;21,9127;0,590844;29,5611;2,93928;1,03846;15,9226;0,306605;3,67873;1,442367;3,35402;2,6827;0,693244;0,0902175;0,888599;0,000500558;0;0;0,214322;0,0444244;0,012093;0,1336782;7,73713E-05;0,33757;0,237409;6,11137;0,0659143;0;0,50381151;0;0;0;2,07855;0,0498861;0;0;0;0,124144333;0;0;0;0,366769;0,6898868;0,009834751;0,4201943;2,323646111
10,57198634;0,446674;2,29031;0,989589;0,1559436;21,7162;0,537184;29,0181;2,97913;0,991369;16,3285;0,316158;3,61249;1,492712;3,53433;2,99169;0,785643;0,0812294;0,905575;0,00052024;0;0;0,221334;0,0468885;0,0129156;0,1441061;9,32242E-05;0,33446;0,244689;6,00172;0,0674171;0;0,533274303;0;0;0;2,08248;0,0530434;0;0;0;0,134370068;0;0;0;0,372897;0,6546512;0,010919296;0,4172797;2,231016462
9,997594592;0,397182;1,95262;0,927857;0,1220572;21,1123;0,408187;27,3369;3,1248;0,865444;17,4594;0,347844;3,43741;1,644173;4,05916;3,96666;1,0899;0,0599614;0,945914;0,000575729;0;0;0,242299;0,0548601;0,0155987;0,176049;0,000156043;0,327755;0,264343;5,6652;0,0717178;0;0,622634742;0;0;0;2,07848;0,0629535;0;0;0;0,16695761;0;0;0;0,38472;0,5591695;0,014648193;0,4053986;1,978526082
11,85843181;0,579465;;0,834271;0,1050024;18,8972;0,316513;24,762;3,05509;0,772523;19,6306;0,36927;3,39299;2,074357;5,20104;6,94826;2,0313;0,0410849;0,981839;0,000514968;0;0;0,259414;0,0639858;0,0200757;0,251569;0,000307793;0,323128;0,298035;4,36874;0,0696868;0;0,76993765;0;0;0;1,69372;0,072036;0;0;0;0,223829153;0;0;0;0,324997;0,334519;0,020091756;0,2869469;1,205097896
9,238164896;0,328282;2,05751;0,97699;0,1490421;22,6003;0,456126;28,4024;3,18795;0,866667;15,7294;0,333909;3,34607;1,378097;3,32163;2,58089;0,67709;0,0720923;0,884351;0,000628928;0;0;0,232934;0,0506777;0,0137311;0,1336101;0,000107068;0,311458;0,231961;6,55633;0,0748006;0;0,524399464;0;0;0;2,33385;0,058639;0;0;0;0,137672419;0;0;0;0,419054;0,7583908;0,012052282;0,4985354;2,688175427
11,81034874;0,522926;;0,813516;0,0945106;19,3067;0,267058;24,0938;3,28923;0,68769;19,5778;0,399738;3,21257;2,020922;5,17233;6,71554;1,98167;0,035521;0,983972;0,000609396;0;0;0,277036;0,0709404;0,0220946;0,2476293;0,000379171;0,314085;0,294009;4,64013;0,0771515;0;0,801743026;0;0;0;1,85766;0,0817794;0;0;0;0,23961711;0;0;0;0,359147;0,3600183;0,023438858;0,3271431;1,352826542
10,37853757;0,363226;3,23958;1,06836;0,1314071;23,7266;0,655185;30,5545;2,94735;1,02339;13,5436;0,27915;3,55733;1,122442;2,47575;1,37854;0,328654;0,112907;0,777336;0,000516176;0;0;0,193924;0,0376035;0,00984106;0,0873318;4,33558E-05;0,312191;0,192524;7,21848;0,0660842;0;0,382172943;0;0;0;2,35633;0,0425991;0;0;0;0,090412289;0;0;0;0,392225;1,0054285;0,007066401;0,5307422;3,391934884
9,690823104;0,272257;2,05776;0,883661;0,0867103;23,1184;0,25775;25,4426;3,92733;0,609505;16,2291;0,428114;2,81765;1,407825;3,58491;2,91188;0,820118;0,0411254;0,890232;0,000912535;0;0;0,279207;0,0703562;0,0188348;0,1545425;0,000236575;0,283416;0,236964;6,88087;0,0914471;0;0,624289945;0;0;0;2,70582;0,0822338;0;0;0;0,184788238;0;0;0;0,498586;0,7669435;0,01975417;0,608966;3,035001655
11,7155968;0,567564;;0,868659;0,115395;19,3772;0,363144;25,7741;3,0166;0,835918;19,1191;0,356732;3,48175;1,969489;4,89327;6,07319;1,74413;0,048234;0,978606;0,000505839;0;0;0,250431;0,0597152;0,0181172;0,2313006;0,000238307;0,33081;0,292312;4,62506;0,0681982;0;0,72256458;0;0;0;1,74565;0,0669432;0;0;0;0,203322858;0;0;0;0,331067;0,3783496;0,017632072;0,3040655;1,338146164
14,65499091;0,765305;3,63874;1,06494;0,1765889;21,7632;0,800661;31,116;2,7621;1,24847;15,3732;0,277183;3,99982;1,406727;3,08553;2,2699;0,565459;0,120915;0,853527;0,000392279;0;0;0,188211;0,0366359;0,00987488;0,1161858;4,41673E-05;0,363972;0,22732;5,97491;0,0560124;0;0,44394074;0;0;0;1,90953;0,0391008;0;0;0;0,099192465;0;0;0;0,32158;0,7009352;0,007037507;0,3750684;2,245900934
11,55657283;0,433975;3,13499;1,05552;0,1809985;23,8883;0,622292;30,037;3,06891;0,957272;13,5874;0,295172;3,43191;1,120072;2,49604;1,41387;0,343673;0,105053;0,786927;0,000587323;0;0;0,209092;0,0420348;0,0107324;0,0912084;5,32088E-05;0,300609;0,192657;7,29244;0,0731527;0;0,397063226;0;0;0;2,41291;0,0479759;0;0;0;0,100420904;0;0;0;0,40592;1,0032052;0,008115284;0,5531133;3,468393509
10,53227686;0,339345;2,40083;0,941728;0,1182222;23,214;0,360547;27,1284;3,56132;0,736621;15,5633;0,37559;3,07914;1,338876;3,27953;2,45032;0,661193;0,0580516;0,875002;0,000779909;0;0;0,25557;0,0592961;0,0156207;0,136096;0,000145433;0,294613;0,228297;6,92129;0,0847021;0;0,548421389;0;0;0;2,55965;0,0689264;0;0;0;0,153832678;0;0;0;0,46224;0,8180956;0,014798461;0,5756245;3,060115522
8,614648032;0,300126;;0,873992;0,08053253;20,6167;0,310772;25,8283;3,25085;0,75709;18,3134;0,373176;3,26281;1,765417;4,50339;4,88965;1,38536;0,0452793;0,967185;0,000612734;0;0;0,255538;0,06084;0,0181292;0,2013395;0,000233803;0,319445;0,276756;5,41124;0,0736918;0;0,697963834;0;0;0;2,08843;0,0708742;0;0;0;0,19487806;0;0;0;0,394877;0,4921496;0,018267427;0,3970099;1,803727736
10,20295248;0,356289;;0,785268;0,07072027;20,0695;0,200253;23,1386;3,69635;0,570202;19,3425;0,449116;2,91379;1,917823;5,06147;6,20917;1,85431;0,0280141;0,974632;0,000766863;0;0;0,298156;0,0806721;0,0249435;0,2367593;0,000496767;0,298943;0,284769;5,13738;0,0869114;0;0,838866224;0;0;0;2,16014;0,095614;0;0;0;0,258665495;0;0;0;0,419137;0,4123348;0,028569521;0,4034034;1,651789277
8,469580064;0,318232;;0,862039;0,1184596;20,3924;0,300116;25,4329;3,25612;0,721987;18,5769;0,379577;3,19741;1,799527;4,63929;5,26411;1,504;0,0423629;0,970843;0,000637362;0;0;0,265118;0,0646859;0,0193175;0,2089811;0,000274426;0,312524;0,277891;5,27099;0,0774764;0;0,726162286;0;0;0;2,06265;0,0762481;0;0;0;0,209008811;0;0;0;0,393797;0,4607555;0,020151196;0,3867793;1,708537391
12,03546832;0,508242;2,03352;0,927719;0,0992244;21,3285;0,346735;21,2123;2,69072;1,03274;18,7363;0,350262;3,12117;1,66749;7,5163;3,14764;2,67592;0,0455387;0,944816;0,000503967;0;0;0,204076;0,050278;0,014259;0,3178267;0,000287883;0,310522;0,399044;5,76117;0,0582042;0;0,917225205;0;0;0;2,46021;0,0706276;0;0;0;0,27597674;0;0;0;0,518876;0,4516649;0,026303121;0,4436747;1,875977297
12,97733085;0,60991;2,97951;1,04752;0,1357981;22,5795;0,646182;24,5898;2,46309;1,50879;16,8572;0,269731;3,58571;1,467288;5,83962;1,80133;1,38511;0,0889473;0,885978;0,000368644;0;0;0,165251;0,0345951;0,00935302;0,2190445;8,99396E-05;0,342685;0,357781;6,47234;0,0475355;0;0,682606993;0;0;0;2,40078;0,0460978;0;0;0;0,170134031;0;0;0;0,484066;0,6275145;0,012746891;0,4539636;2,32149474
10,79137466;0,432738;2,16238;1,02809;0,1788608;23,63;0,51128;23,8597;2,65803;1,20809;16,1268;0,301541;3,18373;1,322706;5,51394;1,58673;1,22804;0,0731267;0,86509;0,000510751;0;0;0,187225;0,041732;0,010904;0,2063808;0,000128796;0,304206;0,333236;7,12302;0,0591783;0;0,689892484;0;0;0;2,78097;0,0575227;0;0;0;0,185888099;0;0;0;0,56552;0,7253013;0,016022224;0,5681856;2,868449324
11,6467472;0,531037;;0,898427;0,0937067;20,1492;0,326468;20,4104;2,56387;1,01736;19,6332;0,343877;3,16308;1,835095;8,31304;4,04463;3,50853;0,0409349;0,955566;0,000445476;0;0;0,200362;0,0499838;0,0150138;0,3628688;0,000344893;0,309636;0,416649;5,06632;0,0544674;0;0,975299402;0;0;0;2,19729;0,0704159;0;0;0;0,302779955;0;0;0;0,466747;0,3547168;0,028599365;0,3670624;1,463671779
10,75862458;0,382533;1,9014;0,908817;0,07982103;21,8654;0,28272;20,644;2,8907;0,893819;18,4437;0,383543;2,8976;1,596485;7,39955;2,98928;2,56436;0,0383387;0,931526;0,000596313;0;0;0,215509;0,0553743;0,0156043;0,3090263;0,000353658;0,297036;0,38772;6,10772;0,0633004;0;0,939924651;0;0;0;2,70571;0,0784432;0;0;0;0,289239637;0;0;0;0,56948;0,4896856;0,029963844;0,5063382;2,129334281
8,123731776;0,287898;;0,911516;0,07512915;20,9003;0,305492;20,7447;2,62134;0,978683;19,0747;0,344266;3,0432;1,71203;7,93821;3,55763;3,03733;0,0404011;0,946985;0,000481176;0;0;0,19802;0,048719;0,0146263;0,3315227;0,000322174;0,304266;0,402695;5,55502;0,0552422;0;0,947514671;0;0;0;2,4345;0,069877;0;0;0;0,287036919;0;0;0;0,515486;0,4152333;0,027535833;0,4242958;1,735677751
9,79599552;0,388459;1,52752;0,935189;0,1285276;21,6672;0,338776;21,3546;2,70521;0,993101;18,4364;0,349265;3,0294;1,603149;7,3356;2,9813;2,51297;0,0450386;0,935555;0,000533989;0;0;0,206104;0,0509236;0,014358;0,3024953;0,000292155;0,302106;0,387625;5,97249;0,0604991;0;0,906262646;0;0;0;2,57119;0,0725371;0;0;0;0,273383937;0;0;0;0,543084;0,4790664;0,026572871;0,4720768;2,007060582
11,45110269;0,470465;2,08579;0,979144;0,1403815;22,5851;0,419242;22,5756;2,70197;1,11491;17,4416;0,329579;3,1436;1,480865;6,47152;2,24565;1,82965;0,0575242;0,912247;0,000523733;0;0;0,198464;0,046721;0,012575;0,2589334;0,000197096;0,308658;0,368132;6,50175;0,0598894;0;0,805772334;0;0;0;2,6623;0,0652263;0;0;0;0,230149764;0;0;0;0,553541;0,5846427;0,021050527;0,5155417;2,377260945
8,48673664;0,344267;;0,889628;0,1046724;20,1277;0,292207;20,0944;2,5588;0,93778;19,6487;0,34617;3,03174;1,813891;8,46191;4,20353;3,64891;0,0369893;0,950256;0,000467531;0;0;0,202741;0,0512151;0,015724;0,3603958;0,00039337;0,298881;0,4098;5,08788;0,0562225;0;0,998549659;0;0;0;2,26852;0,0742115;0;0;0;0,315034862;0;0;0;0,484019;0,349898;0,030942267;0,3773737;1,47046012
8,959900864;0,395007;;0,957086;0,1311878;20,7871;0,421618;22,0099;2,43829;1,1914;18,9009;0,30278;3,31025;1,718429;7,62071;3,32321;2,76558;0,0541097;0,946418;0,000399658;0;0;0,18387;0,0426047;0,0124956;0,3160371;0,000219027;0,318934;0,403155;5,42973;0,0507571;0;0,876955088;0;0;0;2,2392;0,060057;0;0;0;0,253989449;0;0;0;0,472707;0,4170513;0,021684378;0,3832638;1,63794999
7,656224384;0,208565;1,28765;0,887294;0,0810278;22,795;0,207038;19,9177;3,22374;0,701487;17,7982;0,433228;2,52497;1,469446;7,09937;2,70205;2,3383;0,0292346;0,895512;0,000756535;0;0;0,229898;0,0631472;0,0176433;0,2876881;0,000466684;0,27221;0,361979;6,67243;0,0705928;0;0,956941096;0;0;0;3,12001;0,0897677;0;0;0;0,303784898;0;0;0;0,650183;0,5574693;0,03534656;0,6143432;2,591725213
8,760534752;0,36305;;0,942184;0,1100097;20,7706;0,382619;21,6007;2,48265;1,1263;18,9983;0,314205;3,23729;1,724777;7,75208;3,42837;2,87812;0,0495383;0,948262;0,000420265;0;0;0,187927;0,0443074;0,0131102;0,3232717;0,000247203;0,315036;0,404629;5,43938;0,0519016;0;0,90018639;0;0;0;2,28476;0,0628004;0;0;0;0,2645438;0;0;0;0,483042;0,4128925;0,02336284;0,3922229;1,649904229
9,893575872;0,328474;2,27398;0,984912;0,08831289;23,3328;0,39433;22,7195;2,78309;1,07914;16,7444;0,331643;3,05001;1,387387;6,04056;1,89476;1,52057;0,0569127;0,885507;0,000547532;0;0;0,193983;0,0451142;0,0121471;0,2349575;0,000177192;0,302269;0,351901;6,98101;0,0591814;0;0,760893666;0;0;0;2,8614;0,0625364;0;0;0;0,211216028;0;0;0;0,587236;0,6753519;0,019413266;0,5777527;2,76905954
8,05875264;0,312148;;0,887276;0,08027746;19,9326;0,291624;20,0562;2,51668;0,958823;19,7616;0,338985;3,06941;1,847083;8,57857;4,33554;3,76341;0,0370665;0,951963;0,000439831;0;0;0,196858;0,049063;0,0153912;0,3669207;0,000378542;0,301627;0,41412;4,9861;0,0533677;0;0,995121764;0;0;0;2,21527;0,070905;0;0;0;0,311219617;0;0;0;0,471702;0,3392533;0,029870566;0,3628863;1,412381663
9,477910368;0,292204;1,92306;0,953485;0,101369;23,6627;0,308777;21,7441;3,02533;0,891099;16,6887;0,374526;2,77637;1,354892;6,11502;1,94587;1,60202;0,0447658;0,877164;0,000674014;0;0;0,212957;0,0532128;0,01411;0,2417166;0,000255312;0,282885;0,344894;7,16296;0,0670762;0;0,807509326;0;0;0;3,07941;0,0742302;0;0;0;0,238396708;0;0;0;0,633998;0,6850296;0,024452829;0,6381674;2,971883979
12,08273264;0,539489;;0,89413;0,07478078;20,0817;0,322814;20,3261;2,56957;1,02443;19,6957;0,345097;3,1805;1,854265;8,36416;4,0916;3,55757;0,0405519;0,957135;0,00043613;0;0;0,198247;0,049321;0,0149504;0,367674;0,000341717;0,311902;0,419813;5,03015;0,0530218;0;0,975700717;0;0;0;2,17834;0,0689425;0;0;0;0,301549469;0;0;0;0,46169;0,3509139;0,028236285;0,3623206;1,446447536
